2020-10-16 18:38:14 INFO  DriverUtils:22 - Launching Chrome Browser.
2020-10-16 19:59:37 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //a[text()='Add to cart']]
2020-10-16 19:59:40 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //a[@class='nav-link'][contains(text(),'Cart')]]
2020-10-16 19:59:43 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //tr[@class="success"]/td[text()='Dell i7 8gb']/following-sibling::td/a]
2020-10-16 19:59:45 INFO  AssertionUtils:48 - Actual text is 1 and expected text is 1
2020-10-16 19:59:45 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //button[text()='Place Order']]
2020-10-16 19:59:47 INFO  CommonUtils:33 - Setting text to element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //input[@id="name"]]
2020-10-16 19:59:47 INFO  CommonUtils:33 - Setting text to element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //input[@id="country"]]
2020-10-16 19:59:47 INFO  CommonUtils:33 - Setting text to element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //input[@id="city"]]
2020-10-16 19:59:47 INFO  CommonUtils:33 - Setting text to element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //input[@id="card"]]
2020-10-16 19:59:48 INFO  CommonUtils:33 - Setting text to element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //input[@id="month"]]
2020-10-16 19:59:48 INFO  CommonUtils:33 - Setting text to element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //input[@id="year"]]
2020-10-16 19:59:48 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //button[@onclick="purchaseOrder()"]]
2020-10-16 19:59:49 INFO  CartPageSteps:44 - Order Details:- Id: 1565370
Amount: 790 USD
Card Number: 9012345678
Name: Gautam
Date: 16/9/2020
2020-10-16 19:59:49 INFO  AssertionUtils:44 - Actual text is Id: 1565370
Amount: 790 USD
Card Number: 9012345678
Name: Gautam
Date: 16/9/2020 and expected text is 790
2020-10-16 19:59:49 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //button[text()='OK']]
